YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,PA,Pennsylvania,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,62.7,62.7,,,55.2,69.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.793730152, -77.860700294)",,42,DIA,DIA11_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,UT,Utah,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(39.360700171, -111.587130635)",,49,DIA,DIA13_2,CRDPREV,RACE,HIS,,,,
2015,2015,PR,Puerto Rico,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(18.220833, -66.590149)",,72,DIA,DIA7_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,GA,Georgia,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(32.839681093, -83.627580346)",,13,DIA,DIA11_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,ND,North Dakota,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,76.8,76.8,,,66.7,84.6,Gender,Male,,,,,"(47.475319779, -100.118421049)",,38,DIA,DIA13_2,AGEADJPREV,GENDER,GENM,,,,
2015,2015,OH,Ohio,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,22.1,22.1,,,17.5,27.4,Gender,Male,,,,,"(40.060210141, -82.404260056)",,39,DIA,DIA11_3,CRDPREV,GENDER,GENM,,,,
2015,2015,US,United States,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,22.7,22.7,***,US Median based on the number of participating states and/or excluding states with sample size below 50 or relative standard error above 30%,20.3,25.6,Gender,Male,,,,,,,59,DIA,DIA11_3,AGEADJPREV,GENDER,GENM,,,,
2015,2015,KY,Kentucky,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.645970271, -84.774971048)",,21,DIA,DIA5_0,AGEADJPREV,RACE,MRC,,,,
2015,2015,CT,Connecticut,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,68.2,68.2,,,62.4,73.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.56266102, -72.649840952)",,9,DIA,DIA12_2,CRDPREV,RACE,WHT,,,,
2015,2015,CO,Colorado,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.843840757, -106.133610921)",,8,DIA,DIA11_1,CRDPREV,RACE,OTH,,,,
2015,2015,HI,Hawaii,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(21.304850435, -157.857749403)",,15,DIA,DIA11_3,AGEADJPREV,RACE,HIS,,,,
2015,2015,VT,Vermont,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.625381239, -72.517640791)",,50,DIA,DIA12_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,CT,Connecticut,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.56266102, -72.649840952)",,9,DIA,DIA7_0,CRDPREV,RACE,OTH,,,,
2015,2015,PA,Pennsylvania,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,70.6,70.6,,,61.8,78,Gender,Female,,,,,"(40.793730152, -77.860700294)",,42,DIA,DIA12_2,AGEADJPREV,GENDER,GENF,,,,
2015,2015,IA,Iowa,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.469400913, -93.816490556)",,19,DIA,DIA10_0,CRDPREV,RACE,MRC,,,,
2015,2015,DC,District of Columbia,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,DIA,DIA10_0,AGEADJPREV,RACE,OTH,,,,
2015,2015,WV,West Virginia,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,57,57,,,49.4,64.2,Gender,Male,,,,,"(38.665510202, -80.712640135)",,54,DIA,DIA12_1,CRDPREV,GENDER,GENM,,,,
2015,2015,SD,South Dakota,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,13.5,13.5,,,9.5,18.8,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.353130053, -100.373530637)",,46,DIA,DIA2_1,CRDPREV,RACE,OTH,,,,
2015,2015,NH,New Hampshire,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.6,6.6,,,6,7.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.655950113, -71.50036092)",,33,DIA,DIA2_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,AZ,Arizona,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.86597028, -111.763811277)",,4,DIA,DIA13_1,AGEADJPREV,RACE,OTH,,,,
2015,2015,DC,District of Columbia,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,DIA,DIA5_0,CRDPREV,RACE,OTH,,,,
2015,2015,KS,Kansas,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,69.4,69.4,,,61,76.8,Gender,Female,,,,,"(38.3477403, -98.200781227)",,20,DIA,DIA7_0,AGEADJPREV,GENDER,GENF,,,,
2015,2015,TX,Texas,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,82.9,82.9,,,76.9,87.7,Gender,Female,,,,,"(31.827240407, -99.426770206)",,48,DIA,DIA13_2,AGEADJPREV,GENDER,GENF,,,,
2015,2015,WI,Wisconsin,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,11.5,11.5,,,7.2,17.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.393191174, -89.816370742)",,55,DIA,DIA2_1,CRDPREV,RACE,BLK,,,,
2015,2015,OH,Ohio,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,67.4,67.4,,,48.5,81.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.060210141, -82.404260056)",,39,DIA,DIA11_1,AGEADJPREV,RACE,BLK,,,,
2015,2015,MA,Massachusetts,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(42.27687047, -72.082690675)",,25,DIA,DIA5_0,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,LA,Louisiana,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,55.7,55.7,,,46.4,64.6,Gender,Female,,,,,"(31.312660644, -92.445680071)",,22,DIA,DIA7_0,AGEADJPREV,GENDER,GENF,,,,
2015,2015,MN,Minnesota,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(46.355648736, -94.794200503)",,27,DIA,DIA12_2,AGEADJPREV,RACE,BLK,,,,
2015,2015,CA,California,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,69.6,69.6,,,56.4,80.2,Race/Ethnicity,Hispanic,,,,,"(37.638640123, -120.999999538)",,6,DIA,DIA10_0,AGEADJPREV,RACE,HIS,,,,
2015,2015,LA,Louisiana,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,27,27,,,20.3,35,Race/Ethnicity,"Black, non-Hispanic",,,,,"(31.312660644, -92.445680071)",,22,DIA,DIA11_3,CRDPREV,RACE,BLK,,,,
2015,2015,CA,California,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,50.3,50.3,,,42.6,58,Gender,Female,,,,,"(37.638640123, -120.999999538)",,6,DIA,DIA12_1,CRDPREV,GENDER,GENF,,,,
2015,2015,NM,New Mexico,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,50.2,50.2,,,42.8,57.6,Race/Ethnicity,Hispanic,,,,,"(34.520880952, -106.240580985)",,35,DIA,DIA11_1,CRDPREV,RACE,HIS,,,,
2015,2015,KY,Kentucky,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,53.6,53.6,,,47.3,59.7,Overall,Overall,,,,,"(37.645970271, -84.774971048)",,21,DIA,DIA12_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,ND,North Dakota,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(47.475319779, -100.118421049)",,38,DIA,DIA11_2,AGEADJPREV,RACE,HIS,,,,
2015,2015,ND,North Dakota,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,67.2,67.2,,,56.2,76.6,Gender,Male,,,,,"(47.475319779, -100.118421049)",,38,DIA,DIA12_2,CRDPREV,GENDER,GENM,,,,
2015,2015,DE,Delaware,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.008830667, -75.577741168)",,10,DIA,DIA13_2,CRDPREV,RACE,MRC,,,,
2015,2015,TN,Tennessee,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,71,71,,,61.1,79.2,Gender,Female,,,,,"(35.68094058, -85.774490914)",,47,DIA,DIA6_0,AGEADJPREV,GENDER,GENF,,,,
2015,2015,VI,Virgin Islands,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(18.335765, -64.896335)",,78,DIA,DIA7_0,AGEADJPREV,RACE,BLK,,,,
2015,2015,MO,Missouri,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,24,24,,,19.4,29.3,Gender,Male,,,,,"(38.635790776, -92.566300053)",,29,DIA,DIA11_3,CRDPREV,GENDER,GENM,,,,
2015,2015,MA,Massachusetts,BRFSS,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(42.27687047, -72.082690675)",,25,DIA,DIA11_2,CRDPREV,RACE,OTH,,,,
2015,2015,NM,New Mexico,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.520880952, -106.240580985)",,35,DIA,DIA10_0,AGEADJPREV,RACE,BLK,,,,
2015,2015,IA,Iowa,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.469400913, -93.816490556)",,19,DIA,DIA11_3,CRDPREV,RACE,MRC,,,,
2015,2015,RI,Rhode Island,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,67.2,67.2,,,60.4,73.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.708280193, -71.522470314)",,44,DIA,DIA12_2,AGEADJPREV,RACE,WHT,,,,
2015,2015,CO,Colorado,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.843840757, -106.133610921)",,8,DIA,DIA12_1,AGEADJPREV,RACE,MRC,,,,
2015,2015,DE,Delaware,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,84.5,84.5,,,75.2,90.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.008830667, -75.577741168)",,10,DIA,DIA5_0,CRDPREV,RACE,BLK,,,,
2015,2015,KS,Kansas,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,64.8,64.8,,,61.8,67.7,Overall,Overall,,,,,"(38.3477403, -98.200781227)",,20,DIA,DIA12_2,CRDPREV,OVERALL,OVR,,,,
2015,2015,SC,South Carolina,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,15,15,,,13.4,16.8,Race/Ethnicity,"Black, non-Hispanic",,,,,"(33.998821303, -81.045371207)",,45,DIA,DIA2_1,CRDPREV,RACE,BLK,,,,
2015,2015,MO,Missouri,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,82.5,82.5,,,78,86.3,Overall,Overall,,,,,"(38.635790776, -92.566300053)",,29,DIA,DIA13_2,CRDPREV,OVERALL,OVR,,,,
2015,2015,AL,Alabama,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(32.840571122, -86.631860762)",,1,DIA,DIA7_0,AGEADJPREV,RACE,HIS,,,,
2015,2015,PA,Pennsylvania,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,79.2,79.2,,,66.2,88.1,Gender,Male,,,,,"(40.793730152, -77.860700294)",,42,DIA,DIA5_0,AGEADJPREV,GENDER,GENM,,,,
2015,2015,DE,Delaware,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.008830667, -75.577741168)",,10,DIA,DIA7_0,CRDPREV,RACE,OTH,,,,
2015,2015,VI,Virgin Islands,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(18.335765, -64.896335)",,78,DIA,DIA11_1,CRDPREV,RACE,HIS,,,,
2015,2015,MD,Maryland,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.290580964, -76.609260111)",,24,DIA,DIA12_2,CRDPREV,RACE,OTH,,,,
2015,2015,AK,Alaska,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(64.845079957001, -147.722059036)",,2,DIA,DIA12_2,AGEADJPREV,RACE,BLK,,,,
2015,2015,CA,California,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,63.7,63.7,,,57.3,69.7,Overall,Overall,,,,,"(37.638640123, -120.999999538)",,6,DIA,DIA12_2,CRDPREV,OVERALL,OVR,,,,
2015,2015,NJ,New Jersey,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,7.8,7.8,,,5.2,11.5,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.130570048, -74.273691288)",,34,DIA,DIA2_1,CRDPREV,RACE,OTH,,,,
2015,2015,TN,Tennessee,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(35.68094058, -85.774490914)",,47,DIA,DIA13_2,AGEADJPREV,RACE,HIS,,,,
2015,2015,MO,Missouri,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,34.5,34.5,,,30.1,39.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.635790776, -92.566300053)",,29,DIA,DIA11_3,CRDPREV,RACE,WHT,,,,
2015,2015,MT,Montana,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,51.3,51.3,,,39.1,63.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.066528972, -109.424420645)",,30,DIA,DIA11_1,AGEADJPREV,RACE,WHT,,,,
2015,2015,WV,West Virginia,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.665510202, -80.712640135)",,54,DIA,DIA10_0,CRDPREV,RACE,WHT,,,,
2015,2015,IA,Iowa,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.8,8.8,,,8,9.6,Overall,Overall,,,,,"(42.469400913, -93.816490556)",,19,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,
2015,2015,NM,New Mexico,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,45.5,45.5,,,35.5,55.9,Gender,Male,,,,,"(34.520880952, -106.240580985)",,35,DIA,DIA11_1,AGEADJPREV,GENDER,GENM,,,,
2015,2015,VA,Virginia,BRFSS,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(37.542680674, -78.457890463)",,51,DIA,DIA11_1,CRDPREV,RACE,HIS,,,,
