Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2015,Heart Disease,Washington,WA,10,0-54,2005 Fixed,Metropolitan,635,"4,738,776",678,15,2.4
2015,Stroke,Arizona,AZ,9,0-74,Floating,All,744,"6,361,025",531,213,28.6
2015,Heart Disease,Washington,WA,10,0-54,2005 Fixed,Nonmetropolitan,93,"466,658",65,28,30.1
2015,Heart Disease,Washington,WA,10,0-54,2010 Fixed,All,728,"5,205,434",696,41,5.6
2015,Heart Disease,Washington,WA,10,0-54,2010 Fixed,Metropolitan,635,"4,738,776",636,20,3.1
2015,Heart Disease,Washington,WA,10,0-54,2010 Fixed,Nonmetropolitan,93,"466,658",61,32,34.4
2015,Heart Disease,Washington,WA,10,0-54,Floating,All,728,"5,205,434",642,86,11.8
2015,Heart Disease,Washington,WA,10,0-54,Floating,Metropolitan,635,"4,738,776",586,49,7.7
2015,Heart Disease,Washington,WA,10,0-54,Floating,Nonmetropolitan,93,"466,658",56,37,39.8
2015,Heart Disease,Washington,WA,10,0-59,2005 Fixed,All,"1,238","5,691,819","1,256",22,1.8
2015,Heart Disease,Washington,WA,10,0-59,2005 Fixed,Metropolitan,"1,075","5,173,495","1,138",8,0.7
2015,Heart Disease,Washington,WA,10,0-59,2005 Fixed,Nonmetropolitan,163,"518,324",118,45,27.6
2015,Heart Disease,Washington,WA,10,0-59,2010 Fixed,All,"1,238","5,691,819","1,154",103,8.3
2015,Heart Disease,Washington,WA,10,0-59,2010 Fixed,Metropolitan,"1,075","5,173,495","1,046",68,6.3
2015,Heart Disease,Washington,WA,10,0-59,2010 Fixed,Nonmetropolitan,163,"518,324",108,55,33.7
2015,Heart Disease,Washington,WA,10,0-59,Floating,All,"1,238","5,691,819","1,084",154,12.4
2015,Heart Disease,Washington,WA,10,0-59,Floating,Metropolitan,"1,075","5,173,495",982,93,8.7
2015,Heart Disease,Washington,WA,10,0-59,Floating,Nonmetropolitan,163,"518,324",102,61,37.4
2015,Heart Disease,Washington,WA,10,0-64,2005 Fixed,All,"1,989","6,134,305","2,012",20,1
2015,Heart Disease,Washington,WA,10,0-64,2005 Fixed,Metropolitan,"1,721","5,561,207","1,802",15,0.9
2015,Heart Disease,Washington,WA,10,0-64,2005 Fixed,Nonmetropolitan,268,"573,098",210,58,21.6
2015,Heart Disease,Washington,WA,10,0-64,2010 Fixed,All,"1,989","6,134,305","1,758",241,12.1
2015,Heart Disease,Washington,WA,10,0-64,2010 Fixed,Metropolitan,"1,721","5,561,207","1,576",166,9.6
2015,Heart Disease,Washington,WA,10,0-64,2010 Fixed,Nonmetropolitan,268,"573,098",182,86,32.1
2015,Heart Disease,Washington,WA,10,0-64,Floating,All,"1,989","6,134,305","1,704",285,14.3
2015,Heart Disease,Washington,WA,10,0-64,Floating,Metropolitan,"1,721","5,561,207","1,526",195,11.3
2015,Heart Disease,Washington,WA,10,0-64,Floating,Nonmetropolitan,268,"573,098",178,90,33.6
2015,Heart Disease,Washington,WA,10,0-69,2005 Fixed,All,"2,821","6,503,239","2,930",22,0.8
2015,Heart Disease,Washington,WA,10,0-69,2005 Fixed,Metropolitan,"2,414","5,879,035","2,594",8,0.3
2015,Heart Disease,Washington,WA,10,0-69,2005 Fixed,Nonmetropolitan,407,"624,204",336,71,17.4
2015,Heart Disease,Washington,WA,10,0-69,2010 Fixed,All,"2,821","6,503,239","2,529",311,11
2015,Heart Disease,Washington,WA,10,0-69,2010 Fixed,Metropolitan,"2,414","5,879,035","2,241",212,8.8
2015,Heart Disease,Washington,WA,10,0-69,2010 Fixed,Nonmetropolitan,407,"624,204",287,120,29.5
2015,Heart Disease,Washington,WA,10,0-69,Floating,All,"2,821","6,503,239","2,408",413,14.6
2015,Heart Disease,Washington,WA,10,0-69,Floating,Metropolitan,"2,414","5,879,035","2,133",281,11.6
2015,Heart Disease,Washington,WA,10,0-69,Floating,Nonmetropolitan,407,"624,204",275,132,32.4
2015,Heart Disease,Washington,WA,10,0-74,2005 Fixed,All,"3,800","6,757,609","4,223",20,0.5
2015,Heart Disease,Washington,WA,10,0-74,2005 Fixed,Metropolitan,"3,252","6,095,271","3,696",15,0.5
2015,Heart Disease,Washington,WA,10,0-74,2005 Fixed,Nonmetropolitan,548,"662,338",527,58,10.6
2015,Heart Disease,Washington,WA,10,0-74,2010 Fixed,All,"3,800","6,757,609","3,479",331,8.7
2015,Heart Disease,Washington,WA,10,0-74,2010 Fixed,Metropolitan,"3,252","6,095,271","3,050",223,6.9
2015,Heart Disease,Washington,WA,10,0-74,2010 Fixed,Nonmetropolitan,548,"662,338",429,119,21.7
2015,Heart Disease,Washington,WA,10,0-74,Floating,All,"3,800","6,757,609","3,280",520,13.7
2015,Heart Disease,Washington,WA,10,0-74,Floating,Metropolitan,"3,252","6,095,271","2,877",375,11.5
2015,Heart Disease,Washington,WA,10,0-74,Floating,Nonmetropolitan,548,"662,338",403,145,26.5
2015,Heart Disease,Washington,WA,10,0-79,2005 Fixed,All,"4,856","6,924,515","5,508",22,0.5
2015,Heart Disease,Washington,WA,10,0-79,2005 Fixed,Metropolitan,"4,119","6,236,906","4,784",8,0.2
2015,Heart Disease,Washington,WA,10,0-79,2005 Fixed,Nonmetropolitan,737,"687,609",724,71,9.6
2015,Heart Disease,Washington,WA,10,0-79,2010 Fixed,All,"4,856","6,924,515","4,579",311,6.4
2015,Heart Disease,Washington,WA,10,0-79,2010 Fixed,Metropolitan,"4,119","6,236,906","3,983",212,5.1
2015,Heart Disease,Washington,WA,10,0-79,2010 Fixed,Nonmetropolitan,737,"687,609",596,141,19.1
2015,Heart Disease,Washington,WA,10,0-79,Floating,All,"4,856","6,924,515","4,226",630,13
2015,Heart Disease,Washington,WA,10,0-79,Floating,Metropolitan,"4,119","6,236,906","3,677",442,10.7
2015,Heart Disease,Washington,WA,10,0-79,Floating,Nonmetropolitan,737,"687,609",549,188,25.5
2015,Heart Disease,Washington,WA,10,0-84,2005 Fixed,All,"6,328","7,039,367","7,326",20,0.3
2015,Heart Disease,Washington,WA,10,0-84,2005 Fixed,Metropolitan,"5,357","6,335,710","6,344",15,0.3
2015,Heart Disease,Washington,WA,10,0-84,2005 Fixed,Nonmetropolitan,971,"703,657",982,58,6
2015,Heart Disease,Washington,WA,10,0-84,2010 Fixed,All,"6,328","7,039,367","5,942",396,6.3
2015,Heart Disease,Washington,WA,10,0-84,2010 Fixed,Metropolitan,"5,357","6,335,710","5,152",226,4.2
2015,Heart Disease,Washington,WA,10,0-84,2010 Fixed,Nonmetropolitan,971,"703,657",790,181,18.6
2015,Heart Disease,Washington,WA,10,0-84,Floating,All,"6,328","7,039,367","5,546",782,12.4
2015,Heart Disease,Washington,WA,10,0-84,Floating,Metropolitan,"5,357","6,335,710","4,810",547,10.2
2015,Heart Disease,Washington,WA,10,0-84,Floating,Nonmetropolitan,971,"703,657",736,235,24.2
2015,Heart Disease,West Virginia,WV,3,0-49,2005 Fixed,All,201,"1,109,770",106,95,47.3
2015,Heart Disease,West Virginia,WV,3,0-49,2005 Fixed,Metropolitan,104,"699,612",66,38,36.5
2015,Heart Disease,West Virginia,WV,3,0-49,2005 Fixed,Nonmetropolitan,97,"410,158",40,58,59.8
2015,Heart Disease,West Virginia,WV,3,0-49,2010 Fixed,All,201,"1,109,770",101,100,49.8
2015,Heart Disease,West Virginia,WV,3,0-49,2010 Fixed,Metropolitan,104,"699,612",63,41,39.4
2015,Heart Disease,West Virginia,WV,3,0-49,2010 Fixed,Nonmetropolitan,97,"410,158",38,60,61.9
2015,Heart Disease,West Virginia,WV,3,0-49,Floating,All,201,"1,109,770",84,117,58.2
2015,Heart Disease,West Virginia,WV,3,0-49,Floating,Metropolitan,104,"699,612",52,52,50
2015,Heart Disease,West Virginia,WV,3,0-49,Floating,Nonmetropolitan,97,"410,158",32,65,67
2015,Heart Disease,West Virginia,WV,3,0-54,2005 Fixed,All,359,"1,238,918",189,170,47.4
2015,Heart Disease,West Virginia,WV,3,0-54,2005 Fixed,Metropolitan,198,"778,120",117,81,40.9
2015,Heart Disease,West Virginia,WV,3,0-54,2005 Fixed,Nonmetropolitan,161,"460,798",73,88,54.7
2015,Heart Disease,West Virginia,WV,3,0-54,2010 Fixed,All,359,"1,238,918",178,181,50.4
2015,Heart Disease,West Virginia,WV,3,0-54,2010 Fixed,Metropolitan,198,"778,120",109,89,44.9
2015,Heart Disease,West Virginia,WV,3,0-54,2010 Fixed,Nonmetropolitan,161,"460,798",68,93,57.8
2015,Heart Disease,West Virginia,WV,3,0-54,Floating,All,359,"1,238,918",164,195,54.3
2015,Heart Disease,West Virginia,WV,3,0-54,Floating,Metropolitan,198,"778,120",101,97,49
2015,Heart Disease,West Virginia,WV,3,0-54,Floating,Nonmetropolitan,161,"460,798",63,98,60.9
2015,Heart Disease,West Virginia,WV,3,0-59,2005 Fixed,All,582,"1,376,299",333,249,42.8
2015,Heart Disease,West Virginia,WV,3,0-59,2005 Fixed,Metropolitan,324,"861,041",203,121,37.3
2015,Heart Disease,West Virginia,WV,3,0-59,2005 Fixed,Nonmetropolitan,258,"515,258",130,129,50
2015,Heart Disease,West Virginia,WV,3,0-59,2010 Fixed,All,582,"1,376,299",305,277,47.6
2015,Heart Disease,West Virginia,WV,3,0-59,2010 Fixed,Metropolitan,324,"861,041",186,138,42.6
2015,Heart Disease,West Virginia,WV,3,0-59,2010 Fixed,Nonmetropolitan,258,"515,258",119,140,54.3
2015,Heart Disease,West Virginia,WV,3,0-59,Floating,All,582,"1,376,299",288,294,50.5
2015,Heart Disease,West Virginia,WV,3,0-59,Floating,Metropolitan,324,"861,041",176,148,45.7
2015,Heart Disease,West Virginia,WV,3,0-59,Floating,Nonmetropolitan,258,"515,258",112,146,56.6
2015,Heart Disease,West Virginia,WV,3,0-64,2005 Fixed,All,894,"1,507,840",557,337,37.7
2015,Heart Disease,West Virginia,WV,3,0-64,2005 Fixed,Metropolitan,486,"939,942",338,148,30.5
2015,Heart Disease,West Virginia,WV,3,0-64,2005 Fixed,Nonmetropolitan,408,"567,898",219,189,46.3
2015,Heart Disease,West Virginia,WV,3,0-64,2010 Fixed,All,894,"1,507,840",485,409,45.7
2015,Heart Disease,West Virginia,WV,3,0-64,2010 Fixed,Metropolitan,486,"939,942",294,192,39.5
2015,Heart Disease,West Virginia,WV,3,0-64,2010 Fixed,Nonmetropolitan,408,"567,898",191,217,53.2
2015,Heart Disease,West Virginia,WV,3,0-64,Floating,All,894,"1,507,840",472,422,47.2
2015,Heart Disease,West Virginia,WV,3,0-64,Floating,Metropolitan,486,"939,942",286,200,41.2
2015,Heart Disease,West Virginia,WV,3,0-64,Floating,Nonmetropolitan,408,"567,898",186,222,54.4
2015,Heart Disease,West Virginia,WV,3,0-69,2005 Fixed,All,"1,308","1,624,151",844,464,35.5
2015,Heart Disease,West Virginia,WV,3,0-69,2005 Fixed,Metropolitan,729,"1,008,616",508,221,30.3
2015,Heart Disease,West Virginia,WV,3,0-69,2005 Fixed,Nonmetropolitan,579,"615,535",336,243,42
2015,Heart Disease,West Virginia,WV,3,0-69,2010 Fixed,All,"1,308","1,624,151",725,583,44.6
2015,Heart Disease,West Virginia,WV,3,0-69,2010 Fixed,Metropolitan,729,"1,008,616",436,293,40.2
2015,Heart Disease,West Virginia,WV,3,0-69,2010 Fixed,Nonmetropolitan,579,"615,535",289,291,50.3
2015,Heart Disease,West Virginia,WV,3,0-69,Floating,All,"1,308","1,624,151",692,616,47.1
2015,Heart Disease,West Virginia,WV,3,0-69,Floating,Metropolitan,729,"1,008,616",416,313,42.9
2015,Heart Disease,West Virginia,WV,3,0-69,Floating,Nonmetropolitan,579,"615,535",276,303,52.3
2015,Heart Disease,West Virginia,WV,3,0-74,2005 Fixed,All,"1,767","1,705,204","1,257",510,28.9
2015,Heart Disease,West Virginia,WV,3,0-74,2005 Fixed,Metropolitan,982,"1,055,671",748,234,23.8
2015,Heart Disease,West Virginia,WV,3,0-74,2005 Fixed,Nonmetropolitan,785,"649,533",509,276,35.2
2015,Heart Disease,West Virginia,WV,3,0-74,2010 Fixed,All,"1,767","1,705,204","1,030",737,41.7
2015,Heart Disease,West Virginia,WV,3,0-74,2010 Fixed,Metropolitan,982,"1,055,671",614,368,37.5
2015,Heart Disease,West Virginia,WV,3,0-74,2010 Fixed,Nonmetropolitan,785,"649,533",416,369,47
2015,Heart Disease,West Virginia,WV,3,0-74,Floating,All,"1,767","1,705,204",971,796,45
2015,Stroke,Arkansas,AR,6,0-59,2010 Fixed,All,187,"2,322,924",73,114,61
2015,Heart Disease,West Virginia,WV,3,0-74,Floating,Metropolitan,982,"1,055,671",579,403,41
2015,Heart Disease,West Virginia,WV,3,0-74,Floating,Nonmetropolitan,785,"649,533",392,393,50.1
2015,Heart Disease,West Virginia,WV,3,0-79,2005 Fixed,All,"2,334","1,764,445","1,703",631,27
2015,Heart Disease,West Virginia,WV,3,0-79,2005 Fixed,Metropolitan,"1,293","1,089,967","1,005",288,22.3
2015,Heart Disease,West Virginia,WV,3,0-79,2005 Fixed,Nonmetropolitan,"1,041","674,478",697,344,33
2015,Heart Disease,West Virginia,WV,3,0-79,2010 Fixed,All,"2,334","1,764,445","1,408",926,39.7
2015,Heart Disease,West Virginia,WV,3,0-79,2010 Fixed,Metropolitan,"1,293","1,089,967",832,461,35.7
2015,Heart Disease,West Virginia,WV,3,0-79,2010 Fixed,Nonmetropolitan,"1,041","674,478",575,466,44.8
2015,Heart Disease,West Virginia,WV,3,0-79,Floating,All,"2,334","1,764,445","1,298","1,036",44.4
2015,Heart Disease,West Virginia,WV,3,0-79,Floating,Metropolitan,"1,293","1,089,967",768,525,40.6
2015,Heart Disease,West Virginia,WV,3,0-79,Floating,Nonmetropolitan,"1,041","674,478",530,511,49.1
2015,Heart Disease,West Virginia,WV,3,0-84,2005 Fixed,All,"2,995","1,804,864","2,355",640,21.4
2015,Heart Disease,West Virginia,WV,3,0-84,2005 Fixed,Metropolitan,"1,663","1,113,807","1,388",275,16.5
2015,Heart Disease,West Virginia,WV,3,0-84,2005 Fixed,Nonmetropolitan,"1,332","691,057",966,366,27.5
2015,Heart Disease,West Virginia,WV,3,0-84,2010 Fixed,All,"2,995","1,804,864","1,901","1,094",36.5
2015,Heart Disease,West Virginia,WV,3,0-84,2010 Fixed,Metropolitan,"1,663","1,113,807","1,122",541,32.5
2015,Heart Disease,West Virginia,WV,3,0-84,2010 Fixed,Nonmetropolitan,"1,332","691,057",779,553,41.5
2015,Heart Disease,West Virginia,WV,3,0-84,Floating,All,"2,995","1,804,864","1,772","1,223",40.8
2015,Heart Disease,West Virginia,WV,3,0-84,Floating,Metropolitan,"1,663","1,113,807","1,046",617,37.1
2015,Heart Disease,West Virginia,WV,3,0-84,Floating,Nonmetropolitan,"1,332","691,057",726,606,45.5
2015,Heart Disease,Wisconsin,WI,5,0-49,2005 Fixed,All,410,"3,648,006",329,81,19.8
2015,Heart Disease,Wisconsin,WI,5,0-49,2005 Fixed,Metropolitan,327,"2,780,459",249,78,23.9
2015,Heart Disease,Wisconsin,WI,5,0-49,2005 Fixed,Nonmetropolitan,83,"867,547",80,5,6
2015,Heart Disease,Wisconsin,WI,5,0-49,2010 Fixed,All,410,"3,648,006",314,96,23.4
2015,Heart Disease,Wisconsin,WI,5,0-49,2010 Fixed,Metropolitan,327,"2,780,459",238,89,27.2
2015,Heart Disease,Wisconsin,WI,5,0-49,2010 Fixed,Nonmetropolitan,83,"867,547",77,9,10.8
2015,Heart Disease,Wisconsin,WI,5,0-49,Floating,All,410,"3,648,006",263,147,35.9
2015,Heart Disease,Wisconsin,WI,5,0-49,Floating,Metropolitan,327,"2,780,459",199,128,39.1
2015,Heart Disease,Wisconsin,WI,5,0-49,Floating,Nonmetropolitan,83,"867,547",64,20,24.1
2015,Heart Disease,Wisconsin,WI,5,0-54,2005 Fixed,All,750,"4,074,270",606,144,19.2
2015,Heart Disease,Wisconsin,WI,5,0-54,2005 Fixed,Metropolitan,563,"3,090,355",451,112,19.9
2015,Heart Disease,Wisconsin,WI,5,0-54,2005 Fixed,Nonmetropolitan,187,"983,915",155,32,17.1
2015,Heart Disease,Wisconsin,WI,5,0-54,2010 Fixed,All,750,"4,074,270",569,181,24.1
2015,Heart Disease,Wisconsin,WI,5,0-54,2010 Fixed,Metropolitan,563,"3,090,355",423,140,24.9
2015,Heart Disease,Wisconsin,WI,5,0-54,2010 Fixed,Nonmetropolitan,187,"983,915",146,42,22.5
2015,Heart Disease,Wisconsin,WI,5,0-54,Floating,All,750,"4,074,270",526,224,29.9
2015,Heart Disease,Wisconsin,WI,5,0-54,Floating,Metropolitan,563,"3,090,355",391,172,30.6
2015,Heart Disease,Wisconsin,WI,5,0-54,Floating,Nonmetropolitan,187,"983,915",135,52,27.8
2015,Heart Disease,Wisconsin,WI,5,0-59,2005 Fixed,All,"1,265","4,498,067","1,054",211,16.7
2015,Heart Disease,Wisconsin,WI,5,0-59,2005 Fixed,Metropolitan,946,"3,394,640",772,174,18.4
2015,Heart Disease,Wisconsin,WI,5,0-59,2005 Fixed,Nonmetropolitan,319,"1,103,427",281,40,12.5
2015,Heart Disease,Wisconsin,WI,5,0-59,2010 Fixed,All,"1,265","4,498,067",966,299,23.6
2015,Heart Disease,Wisconsin,WI,5,0-59,2010 Fixed,Metropolitan,946,"3,394,640",709,237,25.1
2015,Heart Disease,Wisconsin,WI,5,0-59,2010 Fixed,Nonmetropolitan,319,"1,103,427",258,64,20.1
2015,Heart Disease,Wisconsin,WI,5,0-59,Floating,All,"1,265","4,498,067",912,353,27.9
2015,Heart Disease,Wisconsin,WI,5,0-59,Floating,Metropolitan,946,"3,394,640",668,278,29.4
2015,Heart Disease,Wisconsin,WI,5,0-59,Floating,Nonmetropolitan,319,"1,103,427",244,76,23.8
2015,Heart Disease,Wisconsin,WI,5,0-64,2005 Fixed,All,"1,930","4,869,203","1,692",238,12.3
2015,Heart Disease,Wisconsin,WI,5,0-64,2005 Fixed,Metropolitan,"1,405","3,656,365","1,224",181,12.9
2015,Heart Disease,Wisconsin,WI,5,0-64,2005 Fixed,Nonmetropolitan,525,"1,212,838",468,57,10.9
2015,Heart Disease,Wisconsin,WI,5,0-64,2010 Fixed,All,"1,930","4,869,203","1,477",453,23.5
2015,Heart Disease,Wisconsin,WI,5,0-64,2010 Fixed,Metropolitan,"1,405","3,656,365","1,070",335,23.8
2015,Heart Disease,Wisconsin,WI,5,0-64,2010 Fixed,Nonmetropolitan,525,"1,212,838",407,118,22.5
2015,Heart Disease,Wisconsin,WI,5,0-64,Floating,All,"1,930","4,869,203","1,435",495,25.6
2015,Heart Disease,Wisconsin,WI,5,0-64,Floating,Metropolitan,"1,405","3,656,365","1,038",367,26.1
2015,Heart Disease,Wisconsin,WI,5,0-64,Floating,Nonmetropolitan,525,"1,212,838",397,128,24.4
2015,Heart Disease,Wisconsin,WI,5,0-69,2005 Fixed,All,"2,751","5,167,226","2,434",317,11.5
2015,Heart Disease,Wisconsin,WI,5,0-69,2005 Fixed,Metropolitan,"1,962","3,862,512","1,738",224,11.4
2015,Heart Disease,Wisconsin,WI,5,0-69,2005 Fixed,Nonmetropolitan,789,"1,304,714",697,94,11.9
2015,Heart Disease,Wisconsin,WI,5,0-69,2010 Fixed,All,"2,751","5,167,226","2,100",651,23.7
2015,Heart Disease,Wisconsin,WI,5,0-69,2010 Fixed,Metropolitan,"1,962","3,862,512","1,501",461,23.5
2015,Heart Disease,Wisconsin,WI,5,0-69,2010 Fixed,Nonmetropolitan,789,"1,304,714",599,193,24.5
2015,Heart Disease,Wisconsin,WI,5,0-69,Floating,All,"2,751","5,167,226","2,004",747,27.2
2015,Heart Disease,Wisconsin,WI,5,0-69,Floating,Metropolitan,"1,962","3,862,512","1,431",531,27.1
2015,Heart Disease,Wisconsin,WI,5,0-69,Floating,Nonmetropolitan,789,"1,304,714",573,217,27.5
2015,Heart Disease,Wisconsin,WI,5,0-74,2005 Fixed,All,"3,643","5,376,869","3,493",238,6.5
2015,Heart Disease,Wisconsin,WI,5,0-74,2005 Fixed,Metropolitan,"2,556","4,002,693","2,453",181,7.1
2015,Heart Disease,Wisconsin,WI,5,0-74,2005 Fixed,Nonmetropolitan,"1,087","1,374,176","1,040",57,5.2
2015,Heart Disease,Wisconsin,WI,5,0-74,2010 Fixed,All,"3,643","5,376,869","2,879",764,21
2015,Heart Disease,Wisconsin,WI,5,0-74,2010 Fixed,Metropolitan,"2,556","4,002,693","2,026",530,20.7
2015,Heart Disease,Wisconsin,WI,5,0-74,2010 Fixed,Nonmetropolitan,"1,087","1,374,176",853,235,21.6
2015,Heart Disease,Wisconsin,WI,5,0-74,Floating,All,"3,643","5,376,869","2,719",924,25.4
2015,Heart Disease,Wisconsin,WI,5,0-74,Floating,Metropolitan,"2,556","4,002,693","1,914",642,25.1
2015,Heart Disease,Wisconsin,WI,5,0-74,Floating,Nonmetropolitan,"1,087","1,374,176",805,282,25.9
2015,Heart Disease,Wisconsin,WI,5,0-79,2005 Fixed,All,"4,785","5,529,128","4,649",317,6.6
2015,Heart Disease,Wisconsin,WI,5,0-79,2005 Fixed,Metropolitan,"3,328","4,103,768","3,214",224,6.7
2015,Heart Disease,Wisconsin,WI,5,0-79,2005 Fixed,Nonmetropolitan,"1,457","1,425,360","1,435",94,6.5
2015,Heart Disease,Wisconsin,WI,5,0-79,2010 Fixed,All,"4,785","5,529,128","3,862",923,19.3
2015,Heart Disease,Wisconsin,WI,5,0-79,2010 Fixed,Metropolitan,"3,328","4,103,768","2,676",652,19.6
2015,Heart Disease,Wisconsin,WI,5,0-79,2010 Fixed,Nonmetropolitan,"1,457","1,425,360","1,186",274,18.8
2015,Heart Disease,Wisconsin,WI,5,0-79,Floating,All,"4,785","5,529,128","3,566","1,219",25.5
2015,Heart Disease,Wisconsin,WI,5,0-79,Floating,Metropolitan,"3,328","4,103,768","2,473",855,25.7
2015,Heart Disease,Wisconsin,WI,5,0-79,Floating,Nonmetropolitan,"1,457","1,425,360","1,093",365,25.1
2015,Heart Disease,Wisconsin,WI,5,0-84,2005 Fixed,All,"6,295","5,642,080","6,414",238,3.8
2015,Heart Disease,Wisconsin,WI,5,0-84,2005 Fixed,Metropolitan,"4,342","4,180,718","4,413",181,4.2
2015,Heart Disease,Wisconsin,WI,5,0-84,2005 Fixed,Nonmetropolitan,"1,953","1,461,362","2,001",57,2.9
2015,Heart Disease,Wisconsin,WI,5,0-84,2010 Fixed,All,"6,295","5,642,080","5,197","1,098",17.4
2015,Heart Disease,Wisconsin,WI,5,0-84,2010 Fixed,Metropolitan,"4,342","4,180,718","3,582",760,17.5
2015,Heart Disease,Wisconsin,WI,5,0-84,2010 Fixed,Nonmetropolitan,"1,953","1,461,362","1,615",339,17.4
2015,Heart Disease,Wisconsin,WI,5,0-84,Floating,Metropolitan,"4,342","4,180,718","3,345",997,23
2015,Heart Disease,Wisconsin,WI,5,0-84,Floating,Nonmetropolitan,"1,953","1,461,362","1,506",447,22.9
2015,Heart Disease,Wyoming,WY,8,0-49,2005 Fixed,All,51,"381,699",32,20,39.2
2015,Heart Disease,Wyoming,WY,8,0-49,2005 Fixed,Metropolitan,13,"118,527",10,4,30.8
2015,Heart Disease,Wyoming,WY,8,0-49,2005 Fixed,Nonmetropolitan,38,"263,172",22,16,42.1
2015,Heart Disease,Wyoming,WY,8,0-49,2010 Fixed,All,51,"381,699",31,22,43.1
2015,Heart Disease,Wyoming,WY,8,0-49,2010 Fixed,Metropolitan,13,"118,527",10,5,38.5
2015,Heart Disease,Wyoming,WY,8,0-49,2010 Fixed,Nonmetropolitan,38,"263,172",21,17,44.7
2015,Heart Disease,Wyoming,WY,8,0-49,Floating,All,51,"381,699",26,27,52.9
2015,Heart Disease,Wyoming,WY,8,0-49,Floating,Metropolitan,13,"118,527",8,6,46.2
2015,Heart Disease,Wyoming,WY,8,0-49,Floating,Nonmetropolitan,38,"263,172",18,21,55.3
2015,Heart Disease,Wyoming,WY,8,0-54,2005 Fixed,All,86,"420,120",57,29,33.7
2015,Heart Disease,Wyoming,WY,8,0-54,2005 Fixed,Metropolitan,26,"130,387",18,8,30.8
2015,Heart Disease,Wyoming,WY,8,0-54,2005 Fixed,Nonmetropolitan,60,"289,733",39,21,35
2015,Heart Disease,Wyoming,WY,8,0-54,2010 Fixed,All,86,"420,120",53,33,38.4
2015,Heart Disease,Wyoming,WY,8,0-54,2010 Fixed,Metropolitan,26,"130,387",17,9,34.6
2015,Heart Disease,Wyoming,WY,8,0-54,2010 Fixed,Nonmetropolitan,60,"289,733",37,23,38.3
2015,Heart Disease,Wyoming,WY,8,0-54,Floating,All,86,"420,120",49,37,43
2015,Heart Disease,Wyoming,WY,8,0-54,Floating,Metropolitan,26,"130,387",15,11,42.3
2015,Heart Disease,Wyoming,WY,8,0-54,Floating,Nonmetropolitan,60,"289,733",34,26,43.3
2015,Heart Disease,Wyoming,WY,8,0-59,2005 Fixed,All,135,"462,746",101,35,25.9
2015,Heart Disease,Wyoming,WY,8,0-59,2005 Fixed,Metropolitan,45,"143,069",31,15,33.3
2015,Heart Disease,Wyoming,WY,8,0-59,2005 Fixed,Nonmetropolitan,90,"319,677",70,20,22.2
2015,Heart Disease,Wyoming,WY,8,0-59,2010 Fixed,All,135,"462,746",93,44,32.6
2015,Heart Disease,Wyoming,WY,8,0-59,2010 Fixed,Metropolitan,45,"143,069",28,18,40
2015,Heart Disease,Wyoming,WY,8,0-59,2010 Fixed,Nonmetropolitan,90,"319,677",64,26,28.9
2015,Heart Disease,Wyoming,WY,8,0-59,Floating,All,135,"462,746",88,49,36.3
2015,Heart Disease,Wyoming,WY,8,0-59,Floating,Metropolitan,45,"143,069",27,19,42.2
2015,Heart Disease,Wyoming,WY,8,0-59,Floating,Nonmetropolitan,90,"319,677",61,29,32.2
2015,Heart Disease,Wyoming,WY,8,0-64,2005 Fixed,All,230,"501,408",168,62,27
